session,unit,category,hemisphere,rf,ssd,ssrt,coherence,easyHard,nStop,pValue40msStopStop,cancelTime2Std,cancelTimeSdf,targToStopDiffSD,preSaccDiffSD
jp110n02,spikeUnit14,noddm_cancel,left,right,89,85,0.6,1,27,0.50623823408053,61,23,-1.06129196102404,-7.06620693494508
jp110n02,spikeUnit14,noddm_cancel,left,right,378,85,0.6,1,31,0.632015034096281,41,NaN,-0.380829383345174,-2.75124484499239
jp110n02,spikeUnit14,noddm_cancel,left,right,378,85,0.55,2,37,0.403207019640248,-34,NaN,-2.06091713557379,-20.5748521860347
jp110n02,spikeUnit19,noddm_cancel,left,right,234,85,0.6,1,10,0.360367409787081,74,-53,-0.497126156986415,-2.03092362312926
jp110n02,spikeUnit19,noddm_cancel,left,right,89,85,0.55,2,13,0.161933397996732,112,NaN,0.2495915425934,-7.31687187480206
jp110n02,spikeUnit19,noddm_cancel,left,right,234,85,0.55,2,24,0.105382010076871,20,-31,-0.469522544692939,-7.58022497587553
jp110n02,spikeUnit19,noddm_cancel,left,right,89,85,0.6,1,27,0.264748447764706,38,18,2.40794726414308,-6.2514589024688
jp110n02,spikeUnit19,noddm_cancel,left,right,378,85,0.6,1,31,0.0183121448270723,155,NaN,-0.291875823181479,-5.25781017654276
jp110n02,spikeUnit19,noddm_cancel,left,right,378,85,0.55,2,37,0.676091815080055,NaN,NaN,-0.0386770324784696,-9.35968950753476
jp110n02,spikeUnit20,noddm_cancel,left,right,234,85,0.6,1,10,0.551808341711971,NaN,NaN,0.293058871876302,-15.7727813832618
jp110n02,spikeUnit20,noddm_cancel,left,right,89,85,0.55,2,13,0.113099262485709,220,NaN,1.13007346803117,-6.58833333487312
jp110n02,spikeUnit20,noddm_cancel,left,right,234,85,0.55,2,24,0.982776718645774,162,NaN,0.480188735137544,-10.8501794755192
jp110n02,spikeUnit20,noddm_cancel,left,right,89,85,0.6,1,27,0.466533465716366,27,-68,0.563441972423244,-9.16368610707727
jp110n02,spikeUnit20,noddm_cancel,left,right,378,85,0.6,1,31,0.0832742115060996,NaN,NaN,0.19407446188604,-5.95883846446962
jp110n02,spikeUnit20,noddm_cancel,left,right,378,85,0.55,2,37,0.428258599146088,18,NaN,0.056459316198122,-9.40894647684085
jp110n02,spikeUnit25,noddm_cancel,left,right,234,85,0.6,1,10,0.348234269214828,18,-28,0.851298112519268,-16.7259064520603
jp110n02,spikeUnit25,noddm_cancel,left,right,89,85,0.55,2,13,0.0591622007182047,9,-13,0.386932785939985,-20.7944454242908
jp110n02,spikeUnit25,noddm_cancel,left,right,234,85,0.55,2,24,0.029839824624179,-31,3,0.24831660100015,-14.9646753823871
jp110n02,spikeUnit25,noddm_cancel,left,right,89,85,0.6,1,27,0.765274532913936,13,-51,2.07578651244049,-18.7105470281381
jp110n02,spikeUnit25,noddm_cancel,left,right,378,85,0.6,1,31,0.473751584398156,59,NaN,0.123024101487634,-6.32213433555623
jp110n02,spikeUnit25,noddm_cancel,left,right,378,85,0.55,2,37,0.694929609833523,42,NaN,0.154233760895509,-17.1392284318602
jp111n02,spikeUnit21,noddm_cancel,left,left,235,102,0.4,1,11,0.0485814523973917,NaN,73,0.812201622720121,4.97902114833774
jp111n02,spikeUnit21,noddm_cancel,left,left,90,102,0.4,1,23,0.996673693873406,NaN,-73,1.64973233151768,-5.87225269264136
jp111n02,spikeUnit21,noddm_cancel,left,left,235,102,0.45,2,30,0.64756722205108,NaN,NaN,0.101430884447954,-0.569464903602197
jp111n02,spikeUnit21,noddm_cancel,left,left,90,102,0.45,2,30,0.55381596774099,NaN,NaN,-0.625241245023847,-6.93254282897882
jp111n02,spikeUnit23,noddm_cancel,left,left,235,102,0.4,1,11,0.182265901049102,362,-99,0.216604910521585,9.11188148753181
jp111n02,spikeUnit23,noddm_cancel,left,left,90,102,0.4,1,23,0.695464970085971,304,NaN,-0.394466555255349,-10.8492613152445
jp111n02,spikeUnit23,noddm_cancel,left,left,235,102,0.45,2,30,0.556670873186879,359,NaN,1.93007472473101,0.566343030181213
jp111n02,spikeUnit23,noddm_cancel,left,left,90,102,0.45,2,30,0.705175714548268,357,NaN,1.43360592708315,-2.23341882470009
jp111n02,spikeUnit28,noddm_cancel,left,right,235,102,0.55,2,10,0.497538477373015,78,-92,-1.04128357968247,-13.7307428542823
jp111n02,spikeUnit28,noddm_cancel,left,right,378,102,0.55,2,19,0.379401083197917,54,12,-0.79246313469735,-18.0086411784789
jp111n02,spikeUnit28,noddm_cancel,left,right,235,102,0.6,1,22,0.375874788162598,107,NaN,-0.535206626566668,-21.8546081426771
jp111n02,spikeUnit28,noddm_cancel,left,right,378,102,0.6,1,22,0.145884011035275,146,NaN,0.167641747468239,-7.40647519388343
jp111n02,spikeUnit28,noddm_cancel,left,right,90,102,0.6,1,25,0.6464413485317,NaN,NaN,-0.616909827380175,-14.8452237505051
jp113n02,spikeUnit09,noddm_cancel,left,left,89,79,0.4,1,12,0.447440318051759,57,11,-1.9328731213329,-6.45423265279479
jp113n02,spikeUnit09,noddm_cancel,left,left,233,79,0.45,2,25,0.0153010259291958,-17,NaN,-0.158525028370516,-6.91016659632201
jp113n02,spikeUnit09,noddm_cancel,left,left,233,79,0.4,1,30,0.0355226764762326,NaN,NaN,-0.580715683538896,-7.29994705906216
jp113n02,spikeUnit09,noddm_cancel,left,left,379,79,0.45,2,31,0.756228114537108,NaN,NaN,0.170026113375156,-2.83320625634265
jp113n02,spikeUnit09,noddm_cancel,left,left,89,79,0.45,2,43,0.622359385689797,-79,21,-0.00588578506233079,-9.13008111909915
jp113n02,spikeUnit11,noddm_cancel,left,left,89,79,0.4,1,12,0.377630484766488,NaN,-71,-0.959686641818839,-4.43839226386493
jp113n02,spikeUnit11,noddm_cancel,left,left,233,79,0.45,2,25,0.000945325872387587,-6,-17,-0.02175949601461,-1.93141777209866
jp113n02,spikeUnit11,noddm_cancel,left,left,233,79,0.4,1,30,0.386890699034037,NaN,7,-0.713122746265991,-3.50480406929638
jp113n02,spikeUnit11,noddm_cancel,left,left,379,79,0.45,2,31,0.0764959567706226,NaN,-40,0.033684922078248,-0.4976193055513
jp113n02,spikeUnit11,noddm_cancel,left,left,89,79,0.45,2,43,0.965399902874323,NaN,NaN,0.279322548098711,-3.53407223688681
jp113n02,spikeUnit26,noddm_cancel,left,right,233,79,0.6,1,11,0.768120031367729,24,15,0.113404144351847,-33.9963895777513
jp113n02,spikeUnit26,noddm_cancel,left,right,233,79,0.55,2,20,0.76697801473315,32,-1,0.493748323622083,-9.47207945139135
jp113n02,spikeUnit26,noddm_cancel,left,right,379,79,0.55,2,23,0.0311036612916743,-35,-39,-0.416883943154516,-7.45340201295097
jp113n02,spikeUnit26,noddm_cancel,left,right,379,79,0.6,1,29,0.377265423753582,19,11,0.44736753759255,-14.6879514834837
jp113n02,spikeUnit26,noddm_cancel,left,right,89,79,0.6,1,35,0.805674389379159,74,NaN,0.206320977851646,-43.3934859065907
jp114n04,spikeUnit13,noddm_cancel,left,right,232,120,0.55,2,11,0.0100937609767064,-27,-45,-0.163298535757226,-4.32164338142753
jp114n04,spikeUnit13,noddm_cancel,left,right,232,120,0.6,1,13,0.000484164087626257,-4,-39,0.151027416407796,-7.2999152300912
jp114n04,spikeUnit13,noddm_cancel,left,right,88,120,0.6,1,15,0.430562902106922,19,NaN,-0.195593512009753,-7.30205545547922
jp114n04,spikeUnit13,noddm_cancel,left,right,378,120,0.6,1,36,0.000657351081798284,-34,-57,-0.284577891233321,-4.57181093680463
jp114n04,spikeUnit13,noddm_cancel,left,right,378,120,0.55,2,41,0.0750609504214666,-6,-47,-0.0857791502561623,-3.60436010463383
jp114n04,spikeUnit14,noddm_cancel,left,right,232,120,0.55,2,11,0.000179337888508173,-36,-61,-0.239545993522322,-4.2153238900821
jp114n04,spikeUnit14,noddm_cancel,left,right,232,120,0.6,1,13,3.8436073260854e-05,-28,-66,-0.132629542064882,-5.49851587360575
jp114n04,spikeUnit14,noddm_cancel,left,right,88,120,0.6,1,15,0.0194212488620959,-11,171,-0.41354129930509,-4.82273228884768
jp114n04,spikeUnit14,noddm_cancel,left,right,378,120,0.6,1,36,0.0390159925264948,-13,-65,-0.419523263715053,-5.05779187427166
jp114n04,spikeUnit14,noddm_cancel,left,right,378,120,0.55,2,41,0.0429028046245875,-6,6,-0.883505089344096,-4.70586996469556
jp114n04,spikeUnit16,noddm_cancel,left,left,88,120,0.4,1,12,0.071063304537023,NaN,-25,-1.01186873624762,-9.59082513224776
jp114n04,spikeUnit16,noddm_cancel,left,left,232,120,0.45,2,17,0.458141127871144,NaN,NaN,0.155760868548193,-3.92681913169011
jp114n04,spikeUnit16,noddm_cancel,left,left,88,120,0.45,2,18,0.194670821524057,341,NaN,0.322573136234382,-24.3570488006876
jp114n04,spikeUnit16,noddm_cancel,left,left,232,120,0.4,1,27,0.433539246364529,NaN,NaN,0.595336301294756,-2.62629641931791
jp114n04,spikeUnit16,noddm_cancel,left,left,378,120,0.45,2,36,0.23486747633179,NaN,NaN,0.202254591649626,-2.35583820840343
jp114n04,spikeUnit24,noddm_cancel,left,left,88,120,0.4,1,12,0.0370491361638715,NaN,-94,2.79685072415825,-5.17782385563382
jp114n04,spikeUnit24,noddm_cancel,left,left,232,120,0.45,2,17,0.345174932307777,NaN,NaN,-0.0945651486007427,-1.0462143408515
jp114n04,spikeUnit24,noddm_cancel,left,left,88,120,0.45,2,18,0.902685275615742,343,NaN,0.57910478162677,-0.104284002961144
jp114n04,spikeUnit24,noddm_cancel,left,left,232,120,0.4,1,27,0.260380309371301,NaN,NaN,0.424626712605971,-0.197274354633024
jp114n04,spikeUnit24,noddm_cancel,left,left,378,120,0.45,2,36,0.346413627889166,NaN,NaN,-0.092626436357753,1.0392345721578
jp114n04,spikeUnit27,noddm_cancel,left,right,232,120,0.55,2,11,0.0016707778133158,52,-72,1.26051830126302,-3.42211713420724
jp114n04,spikeUnit27,noddm_cancel,left,right,232,120,0.6,1,13,0.901091873832714,129,-33,0.950187492465994,-2.32247408837832
jp114n04,spikeUnit27,noddm_cancel,left,right,88,120,0.6,1,15,0.96352629247026,275,NaN,1.81976830629372,-7.86966197910151
jp114n04,spikeUnit27,noddm_cancel,left,right,378,120,0.6,1,36,0.94527113748643,39,NaN,0.573906391985945,-3.84864518837517
jp114n04,spikeUnit27,noddm_cancel,left,right,378,120,0.55,2,41,0.427254726326427,40,NaN,0.63199044459014,-1.28031082505418
jp119n02,spikeUnit29,noddm_cancel,left,right,234,100,0.6,1,23,0.000752781688146584,-15,-34,-0.250499717491683,-18.1301164067124
jp119n02,spikeUnit29,noddm_cancel,left,right,234,100,0.55,2,26,0.0335869542167886,51,-16,-0.829518913717611,-9.07022446353412
jp119n02,spikeUnit29,noddm_cancel,left,right,90,100,0.55,2,28,0.115003482509473,74,-39,0.0606033581182933,-10.7088853591089
jp119n02,spikeUnit29,noddm_cancel,left,right,90,100,0.6,1,38,0.00212411032018318,-19,-7,0.148527818293814,-16.8291617861356
jp119n02,spikeUnit31,noddm_cancel,left,right,234,100,0.6,1,23,0.0116376669240017,-7,-41,-0.480709244458685,-22.8566266075748
jp119n02,spikeUnit31,noddm_cancel,left,right,234,100,0.55,2,26,0.142844213138776,10,-33,-0.3988644913279,-26.0275844644515
jp119n02,spikeUnit31,noddm_cancel,left,right,90,100,0.55,2,28,0.437153204144722,10,8,-0.447546101247083,-10.5258429816255
jp119n02,spikeUnit31,noddm_cancel,left,right,90,100,0.6,1,38,0.0731400399227135,-18,102,-1.7067436415142,-19.4424089825451
jp121n02,spikeUnit18,noddm_cancel,left,left,88,73,0.4,1,19,0.442458757337665,176,NaN,-1.83958285174019,-35.666754600443
jp121n02,spikeUnit18,noddm_cancel,left,left,233,73,0.44,2,21,0.110510051731898,144,-42,0.786311675129656,-7.20069973414479
jp121n02,spikeUnit18,noddm_cancel,left,left,377,73,0.44,2,22,0.149533104115268,207,-29,0.734727370553496,11.8640615944496
jp121n02,spikeUnit18,noddm_cancel,left,left,88,73,0.44,2,24,0.75075157482112,189,NaN,0.450836526933069,-1.58869864648238
jp121n02,spikeUnit18,noddm_cancel,left,left,233,73,0.4,1,40,0.851877598839787,186,NaN,-1.06284803449686,-17.5285639470522
jp121n02,spikeUnit23,noddm_cancel,left,right,233,73,0.6,1,14,0.990189590906966,42,NaN,0.622478325144402,-14.5360229702847
jp121n02,spikeUnit23,noddm_cancel,left,right,377,73,0.56,2,21,0.999999999999998,42,-17,-0.0831433315740807,-15.3049055877887
jp121n02,spikeUnit23,noddm_cancel,left,right,233,73,0.56,2,23,0.486300968007429,6,NaN,0.329873455773481,-14.1462523941346
jp121n02,spikeUnit23,noddm_cancel,left,right,88,73,0.6,1,25,0.683672962076699,57,NaN,-0.526032715780154,-19.4785127468858
jp121n02,spikeUnit23,noddm_cancel,left,right,377,73,0.6,1,27,0.864981959532146,29,NaN,0.573328515971252,-13.3645539350162
jp121n02,spikeUnit30,noddm_cancel,left,right,233,73,0.6,1,14,0.0522770327554266,-30,-29,-0.563174775706905,-27.6387835324312
jp121n02,spikeUnit30,noddm_cancel,left,right,377,73,0.56,2,21,0.0208409938408958,8,-29,-0.223353888500773,-39.8871437853145
jp121n02,spikeUnit30,noddm_cancel,left,right,233,73,0.56,2,23,0.927592644800574,34,-41,-0.293188093969769,-17.2813389226891
jp121n02,spikeUnit30,noddm_cancel,left,right,88,73,0.6,1,25,0.130778261246972,-73,21,-2.39603342258829,-22.6518420438142
jp121n02,spikeUnit30,noddm_cancel,left,right,377,73,0.6,1,27,0.976919543317069,NaN,NaN,-0.33546545571615,-51.3190239984296
jp123n02,spikeUnit02,noddm_cancel,left,right,234,88,0.56,2,12,0.732188660730758,66,NaN,-0.00438838999675911,-10.7065675539713
jp123n02,spikeUnit02,noddm_cancel,left,right,234,88,0.6,1,20,0.0218281816056792,-46,-78,0.278179478620326,-30.2956498286462
jp123n02,spikeUnit02,noddm_cancel,left,right,379,88,0.56,2,21,0.598663863806464,8,5,-0.384277230595932,-10.131040476357
jp123n02,spikeUnit02,noddm_cancel,left,right,379,88,0.6,1,27,0.992035244749586,NaN,NaN,-0.0782358842898444,-32.7774326647004
jp123n02,spikeUnit02,noddm_cancel,left,right,88,88,0.56,2,30,0.569104204265425,18,10,0.0565560861359661,-13.9904660205997
jp123n02,spikeUnit06,noddm_cancel,left,right,234,88,0.56,2,12,0.0156967725306533,-24,-12,-0.0880828451583886,-10.805226991862
jp123n02,spikeUnit06,noddm_cancel,left,right,234,88,0.6,1,20,0.105971079197221,-6,-47,0.0761829859776764,-31.0166881874204
jp123n02,spikeUnit06,noddm_cancel,left,right,379,88,0.56,2,21,0.000540662341124442,-37,-75,-0.174519387349049,-12.3829613269728
jp123n02,spikeUnit06,noddm_cancel,left,right,379,88,0.6,1,27,0.00377628277974121,-23,-49,0.158319431457568,-18.0794545429654
jp123n02,spikeUnit06,noddm_cancel,left,right,88,88,0.56,2,30,0.360456136447357,36,10,-0.208269653086901,-17.0701043401543
jp123n02,spikeUnit08,noddm_cancel,left,right,234,88,0.56,2,12,0.183515548139937,17,-18,-0.589916610176387,-22.5239987058124
jp123n02,spikeUnit08,noddm_cancel,left,right,234,88,0.6,1,20,0.725144616314899,NaN,NaN,0.502568970173321,-68.5501217508646
jp123n02,spikeUnit08,noddm_cancel,left,right,379,88,0.56,2,21,0.00166693281701653,-88,-40,0.119195357862729,-37.3547648375796
jp123n02,spikeUnit08,noddm_cancel,left,right,379,88,0.6,1,27,0.558839747924143,92,NaN,0.552889804162269,-37.5382146753147
jp123n02,spikeUnit08,noddm_cancel,left,right,88,88,0.56,2,30,0.95838344921998,85,NaN,-1.87073805841935,-28.9766010431817
jp123n02,spikeUnit14,noddm_cancel,left,right,234,88,0.56,2,12,0.0499449136657803,NaN,NaN,-0.120075982116197,-2.5915672433755
jp123n02,spikeUnit14,noddm_cancel,left,right,234,88,0.6,1,20,0.205033600518012,NaN,NaN,-0.1958493409481,-12.4389092251626
jp123n02,spikeUnit14,noddm_cancel,left,right,379,88,0.56,2,21,0.597599902326636,NaN,NaN,0.390710945086649,-6.74096069743846
jp123n02,spikeUnit14,noddm_cancel,left,right,379,88,0.6,1,27,0.0490048484177892,NaN,-77,0.705459242881354,-7.55041500812063
jp123n02,spikeUnit14,noddm_cancel,left,right,88,88,0.56,2,30,0.187469542127249,NaN,NaN,0.801963306932558,-5.19298108674718
jp123n02,spikeUnit20,noddm_cancel,left,right,234,88,0.56,2,12,0.519025952701583,11,-54,-0.710410102535702,-16.3168721295263
jp123n02,spikeUnit20,noddm_cancel,left,right,234,88,0.6,1,20,0.919753652908182,33,-35,-0.290843717780724,-20.0014615206282
jp123n02,spikeUnit20,noddm_cancel,left,right,379,88,0.56,2,21,0.0463063476425385,6,-37,-0.339319379661447,-20.9379903659255
jp123n02,spikeUnit20,noddm_cancel,left,right,379,88,0.6,1,27,0.0440289548253281,-4,-35,0.191238712512331,-29.4036071397478
jp123n02,spikeUnit20,noddm_cancel,left,right,88,88,0.56,2,30,0.472134757066746,37,-11,-1.06795842306433,-31.4823722109615
jp123n02,spikeUnit21,noddm_cancel,left,right,234,88,0.56,2,12,0.0622806346313066,-29,37,0.965699009527039,-7.47278582147908
jp123n02,spikeUnit21,noddm_cancel,left,right,234,88,0.6,1,20,0.598399156653745,25,20,-0.810364013614356,-11.7388216432257
jp123n02,spikeUnit21,noddm_cancel,left,right,379,88,0.56,2,21,0.257370879887983,NaN,NaN,0.485251927877963,-12.6768124574521
jp123n02,spikeUnit21,noddm_cancel,left,right,379,88,0.6,1,27,0.152052972761713,NaN,NaN,-0.449678276951575,-10.7289685375441
jp123n02,spikeUnit21,noddm_cancel,left,right,88,88,0.56,2,30,0.840277777164385,NaN,NaN,2.82969447055978,-7.52485079156342
jp123n02,spikeUnit22,noddm_cancel,left,right,234,88,0.56,2,12,0.1426737481492,4,-37,-0.0735211391295877,-6.60136409047767
jp123n02,spikeUnit22,noddm_cancel,left,right,234,88,0.6,1,20,0.0844280671027056,6,5,-0.160951038959376,-27.3350960315578
jp123n02,spikeUnit22,noddm_cancel,left,right,379,88,0.56,2,21,0.144494167386192,8,-32,-0.606926208309593,-6.94992091819178
jp123n02,spikeUnit22,noddm_cancel,left,right,379,88,0.6,1,27,0.630975839935645,16,-39,0.041331293755235,-15.3272165794612
jp123n02,spikeUnit22,noddm_cancel,left,right,88,88,0.56,2,30,0.048356346915032,9,-12,-0.303389925152726,-7.42537142636805
jp123n02,spikeUnit26,noddm_cancel,left,right,234,88,0.56,2,12,0.0796848542981906,-12,0,0.16654818993681,-9.56990798145199
jp123n02,spikeUnit26,noddm_cancel,left,right,234,88,0.6,1,20,0.168540293969888,-88,-4,-0.421877053794815,-16.0338774846567
jp123n02,spikeUnit26,noddm_cancel,left,right,379,88,0.56,2,21,0.42485817410295,-2,NaN,-0.559033015164803,-26.6224919163679
jp123n02,spikeUnit26,noddm_cancel,left,right,379,88,0.6,1,27,0.142344550938419,-73,-15,0.0187983424592246,-23.9301641956713
jp123n02,spikeUnit26,noddm_cancel,left,right,88,88,0.56,2,30,0.93466930287971,58,NaN,0.448889578534012,-24.9887452599909
jp123n02,spikeUnit27,noddm_cancel,left,right,234,88,0.56,2,12,0.124784516812486,-7,-19,-1.06957861502325,-24.7627876303912
jp123n02,spikeUnit27,noddm_cancel,left,right,234,88,0.6,1,20,0.588932700527417,6,-16,-0.432891493235464,-24.1570022858992
jp123n02,spikeUnit27,noddm_cancel,left,right,379,88,0.56,2,21,0.00932395686718094,-34,-24,-1.2258332960753,-20.0789852536468
jp123n02,spikeUnit27,noddm_cancel,left,right,379,88,0.6,1,27,0.575136674568848,23,NaN,-0.111486190596187,-30.2347652359108
jp123n02,spikeUnit27,noddm_cancel,left,right,88,88,0.56,2,30,0.0149882609731023,-88,82,-3.15188229597206,-31.575351073965
jp123n02,spikeUnit31,noddm_cancel,left,right,234,88,0.56,2,12,5.24541889874371e-06,-15,-18,0.0242795985121485,-18.4667611484213
jp123n02,spikeUnit31,noddm_cancel,left,right,234,88,0.6,1,20,6.78845439828528e-06,-22,-17,-0.350234775357477,-24.7306193482633
jp123n02,spikeUnit31,noddm_cancel,left,right,379,88,0.56,2,21,0.000132879541283316,-29,-14,-0.276910070669746,-9.798286766024
jp123n02,spikeUnit31,noddm_cancel,left,right,379,88,0.6,1,27,0.000361281275036249,-21,-32,-0.306056679150148,-27.8515016624917
jp123n02,spikeUnit31,noddm_cancel,left,right,88,88,0.56,2,30,0.368402599522967,13,6,-0.0156784991204673,-26.4850557320991
jp124n04,spikeUnit02,noddm_cancel,left,right,232,97,0.56,2,10,0.595459687338161,34,-52,-0.0640955237821663,-7.8667765294122
jp124n04,spikeUnit02,noddm_cancel,left,right,232,97,0.6,1,10,0.824220184514635,NaN,NaN,-0.0252483915640155,-5.49978260302144
jp124n04,spikeUnit02,noddm_cancel,left,right,89,97,0.6,1,11,0.560996704133807,50,-28,0.672280497938285,-5.7120668928172
jp124n04,spikeUnit02,noddm_cancel,left,right,380,97,0.6,1,23,0.364250256640013,NaN,NaN,1.24096918010026,-5.59272639956412
jp124n04,spikeUnit02,noddm_cancel,left,right,380,97,0.56,2,33,0.22867649468009,-47,-52,-0.708974843052259,-6.31755548173134
jp124n04,spikeUnit02,noddm_cancel,left,right,89,97,0.56,2,39,0.319891957909093,13,NaN,-0.0715168638912525,-18.576377580053
jp124n04,spikeUnit08,noddm_cancel,left,right,232,97,0.56,2,10,0.108865020027122,1,NaN,1.0515967145143,-10.2912005035438
jp124n04,spikeUnit08,noddm_cancel,left,right,232,97,0.6,1,10,0.206299094402983,68,NaN,0.65451913944122,-14.7249562213812
jp124n04,spikeUnit08,noddm_cancel,left,right,89,97,0.6,1,11,0.0395078681311338,-18,-22,3.70355969654194,-19.1552190169627
jp124n04,spikeUnit08,noddm_cancel,left,right,380,97,0.6,1,23,0.911004841215656,NaN,NaN,1.11711216154774,-9.95551754057028
jp124n04,spikeUnit08,noddm_cancel,left,right,380,97,0.56,2,33,0.078649310265202,-97,NaN,-0.622658455139674,-6.52728455413685
jp124n04,spikeUnit08,noddm_cancel,left,right,89,97,0.56,2,39,0.361014625711575,-27,NaN,2.45587000064616,-20.2372242282443
jp124n04,spikeUnit12,noddm_cancel,left,right,232,97,0.56,2,10,0.038099910326872,259,NaN,-0.346954455316414,-9.67706931355764
jp124n04,spikeUnit12,noddm_cancel,left,right,232,97,0.6,1,10,0.255721286952463,NaN,NaN,-0.124841239506634,-15.6915973857433
jp124n04,spikeUnit12,noddm_cancel,left,right,89,97,0.6,1,11,0.110670476180625,106,NaN,-1.14794280000097,-36.1849124190979
jp124n04,spikeUnit12,noddm_cancel,left,right,380,97,0.6,1,23,0.0522942900153582,146,-76,1.20891713455031,-14.3101265217201
jp124n04,spikeUnit12,noddm_cancel,left,right,380,97,0.56,2,33,0.857631971346789,205,NaN,-0.533580578385593,-3.96606595628408
jp124n04,spikeUnit12,noddm_cancel,left,right,89,97,0.56,2,39,0.863716948520791,81,NaN,-1.45588468918571,-28.0560530392838
jp124n04,spikeUnit14,noddm_cancel,left,right,232,97,0.56,2,10,0.00396316985811824,-39,-77,-0.294464547167717,-18.9609053260679
jp124n04,spikeUnit14,noddm_cancel,left,right,232,97,0.6,1,10,0.0473482551018773,-9,-17,-0.429473490104205,-10.2835753222117
jp124n04,spikeUnit14,noddm_cancel,left,right,89,97,0.6,1,11,0.00508105858932641,-97,1,0.283681547269808,-11.563444652624
jp124n04,spikeUnit14,noddm_cancel,left,right,380,97,0.6,1,23,0.153239073864474,-26,-54,-0.592711459143995,-9.17937173659044
jp124n04,spikeUnit14,noddm_cancel,left,right,380,97,0.56,2,33,0.646149868484234,-64,35,-1.01971979323096,-40.1062390632397
jp124n04,spikeUnit14,noddm_cancel,left,right,89,97,0.56,2,39,0.0215406772651418,-84,-15,-0.807347154821237,-30.4273651144693
jp124n04,spikeUnit15,noddm_cancel,left,right,232,97,0.56,2,10,0.000256776131324681,-97,-50,-0.092647291403954,-36.8165172973747
jp124n04,spikeUnit15,noddm_cancel,left,right,232,97,0.6,1,10,0.220085573896431,1,-15,-0.00703526441540599,-25.1289466500112
jp124n04,spikeUnit15,noddm_cancel,left,right,89,97,0.6,1,11,0.00734337465379206,-10,-1,0.283575915644361,-29.8548703963991
jp124n04,spikeUnit15,noddm_cancel,left,right,380,97,0.6,1,23,0.574996238969565,9,-77,-0.14283960271896,-22.5527849128473
jp124n04,spikeUnit15,noddm_cancel,left,right,380,97,0.56,2,33,0.625647667778675,-97,49,-0.752599035271378,-13.1493417148643
jp124n04,spikeUnit15,noddm_cancel,left,right,89,97,0.56,2,39,0.0329565927487546,-27,-4,-0.767397811556384,-32.4764146956528
jp124n04,spikeUnit16,noddm_cancel,left,right,232,97,0.56,2,10,6.10504037746695e-05,-97,-45,-0.0886742740376979,-19.9938083252493
jp124n04,spikeUnit16,noddm_cancel,left,right,232,97,0.6,1,10,0.0208921124373876,-15,-41,0.0451731908069204,-26.575716140836
jp124n04,spikeUnit16,noddm_cancel,left,right,89,97,0.6,1,11,0.00186427839584651,-27,-12,1.0131974281292,-31.0482476051827
jp124n04,spikeUnit16,noddm_cancel,left,right,380,97,0.6,1,23,0.405889860437371,13,NaN,-0.268353975313113,-46.8740211888689
jp124n04,spikeUnit16,noddm_cancel,left,right,380,97,0.56,2,33,0.17878319067922,-97,46,-0.886122873368893,-8.20155753975098
jp124n04,spikeUnit16,noddm_cancel,left,right,89,97,0.56,2,39,0.00666237757049938,-31,-14,-0.964795776465985,-33.7347992262251
jp124n04,spikeUnit22,noddm_cancel,left,right,232,97,0.56,2,10,0.118378574684086,89,-65,1.00926183204654,-4.76476432697414
jp124n04,spikeUnit22,noddm_cancel,left,right,232,97,0.6,1,10,0.521689590261214,NaN,NaN,0.775647070823217,-16.593661211072
jp124n04,spikeUnit22,noddm_cancel,left,right,89,97,0.6,1,11,0.780350868083885,99,NaN,2.19080730549125,-25.2727062918199
jp124n04,spikeUnit22,noddm_cancel,left,right,380,97,0.6,1,23,0.16371958107675,-27,NaN,1.41571355226226,-9.41890474200694
jp124n04,spikeUnit22,noddm_cancel,left,right,380,97,0.56,2,33,0.22054762785257,59,NaN,0.501685014931132,-1.85646707921293
jp124n04,spikeUnit22,noddm_cancel,left,right,89,97,0.56,2,39,0.52214658635105,99,NaN,1.12607317802195,-13.9191411874513
jp124n04,spikeUnit27,noddm_cancel,left,right,232,97,0.56,2,10,0.022322754451759,-81,-77,-0.248789160702288,-45.8399543047496
jp124n04,spikeUnit27,noddm_cancel,left,right,232,97,0.6,1,10,0.963672987413141,52,NaN,0.237913721357387,-24.7890481218255
jp124n04,spikeUnit27,noddm_cancel,left,right,89,97,0.6,1,11,0.660700697052678,67,NaN,-0.488064919386171,-16.0978965405006
jp124n04,spikeUnit27,noddm_cancel,left,right,380,97,0.6,1,23,0.0718824641035131,-22,5,-0.608520157256988,-25.6891109714402
jp124n04,spikeUnit27,noddm_cancel,left,right,380,97,0.56,2,33,0.163397480613052,39,NaN,0.268415975026474,-8.84581331488207
jp124n04,spikeUnit27,noddm_cancel,left,right,89,97,0.56,2,39,0.569753551119486,57,NaN,-1.29126131452617,-33.9899647942647
jp124n04,spikeUnit28,noddm_cancel,left,right,232,97,0.56,2,10,0.354645510247618,NaN,NaN,-0.0798650812737626,-5.82219492684635
jp124n04,spikeUnit28,noddm_cancel,left,right,232,97,0.6,1,10,0.143941236450051,NaN,-77,0.186465035047376,-8.57690571548631
jp124n04,spikeUnit28,noddm_cancel,left,right,89,97,0.6,1,11,0.25421097964713,61,NaN,-1.4028180409187,-12.2755075135248
